Teaser Text,Tag Value,Teaser Normalizado
"Expoagro Digital: hoy, una charla con todo sobre la maquinaria agrícola vía @LANACION #campo @Expoagrocom",No,"expoagro digital : hoy , uno charla con todo sobre el maquinaria agrícola vía @lanacion # campo @expoagrocom"
"Premios F90: Marcelo Gallardo fue el ""personaje del año"" y Oscar Ruggeri, el mejor panelista",No,"premios f90 : marcelo gallardo ser el "" personaje del año "" y oscar ruggeri , el mejor panelista"
¿Derrumbar el Camp Nou? La propuesta de un candidato a presidente de Barcelona que impactó en el club,Clickbait,¿ derrumbar el camp nou ? el propuesta de uno candidato a presidente de barcelona que impactar en el club
Premier League de Inglaterra: Chelsea venció por 1-0 a Fulham como visitante,No,premier league de inglaterra : chelsea vencer por 1-0 a fulham como visitante
"Triunfo histórico: Kevin Benavides, el nuevo rey del motociclismo en el Rally Dakar. Triunfo histórico: Kevin Benavides, el nuevo rey del motociclismo del Dakar",No,"triunfo histórico : kevin benavides , el nuevo rey del motociclismo en el rally dakar . triunfo histórico : kevin benavides , el nuevo rey del motociclismo del dakar"
"Las otras secuelas de la covid. El impacto de la pandemia en la vida cotidiana convierte las rutinas previas en lujos, privilegios y objetos de deseo. La infección genera miedos y altera modelos sociales, laborales y hasta de relaciones sexuales",No,"el otro secuela de el covid . el impacto de el pandemia en el vida cotidiano convertir el rutina previo en lujos , privilegio y objeto de deseo . el infección generar miedo y altero modelo social , laboral y hasta de relación sexual"
Antonio Valencia aceptó ir al Querétaro para 'sentirse futbolista otra vez' | El Comercio,No,antonio valencia aceptar ir al querétaro para ' sentir él futbolista otro vez ' | el comercio
Guayaquil Sport y Cumbayá lograron el ascenso a la Serie B para el 2021 | El Comercio,No,guayaquil sport y cumbayá lograr el ascenso a el serie b para el 2021 | el comercio
"Unas 3 600 multas y 25 arrestos en primera noche de toque de queda en Holanda
https://t.co/OE3nXYkzl4",No,"uno 3 600 multa y 25 arresto en primero noche de toque de queda en holanda 
 https://t.co/oe3nxykzl4"
"Portugal cierra los colegios con un nuevo récord de 221 víctimas en un día
https://t.co/Zs1EXGDYXO",No,"portugal cerrar el colegio con uno nuevo récord de 221 víctima en uno día 
 https://t.co/zs1exgdyxo"
"OMS calcula que pronto muertes semanales por covid-19 en el mundo superarán las 100 000
https://t.co/HFpI9SlgZD",No,"oms calcular que pronto muerte semanal por covid-19 en el mundo superar el 100 000 
 https://t.co/hfpi9slgzd"
Ecuador: 866 nuevos casos este 1 de enero del 2021; muertes en el contexto de la pandemia ascienden a 14 051. #ATENCIÓN | 866 nuevos casos de #covid19 al iniciar el 2021 en #Ecuador; las muertes desde el inicio de la pandemia ascienden a 14 051. Informe de este 1 de enero »,No,ecuador : 866 nuevo caso este 1 de enero del 2021 ; muerte en el contexto de el pandemia ascender a 14 051 . # atención | 866 nuevo caso de # covid19 al iniciar el 2021 en # ecuador ; el muerte desde el inicio de el pandemia ascender a 14 051 . informe de este 1 de enero »
Autoridades británicas desaconsejan 'mezclar' tipos de vacunas de covid-19. #Covid19 | Autoridades británicas desaconsejan ‘mezclar’ tipos de vacunas contra el #coronavirus. ¿Salvo en ocasiones “raras”? »,Clickbait,autoridad británico desaconsejar ' mezclar ' tipo de vacuna de covid-19 . # covid19 | autoridades británico desaconsejar ‘ mezclar ’ tipo de vacuna contra el # coronavirus . ¿ salvo en ocasión “ rara ” ? »
#ATENCIÓN | ¿Qué pasa si hago una reunión de más de 10 personas para recibir el Año Nuevo? Fuertes sanciones »,Clickbait,# atención | ¿ qué pasar si hacer uno reunión de más de 10 persona para recibir el año nuevo ? fuerte sanción »
"¿Por qué Chapinero, Antonio Nariño y el Centro no están en cuarentena? #ElTiempoLeCuenta ►",Clickbait,"¿ por qué chapinero , antonio nariño y el centro no estar en cuarentena ? # eltiempolecuenta ►"
"Bolsonaro dice que la 'mejor vacuna' contra la covid-19 es el propio virus. El presidente de Brasil, Jair Bolsonaro, afirma que la ""mejor vacuna"" contra el #covid19 es el propio virus »",No,"bolsonaro decir que el ' mejor vacuna ' contra el covid-19 ser el propio virus . el presidente de brasil , jair bolsonaro , afirmar que el "" mejor vacuna "" contra el # covid19 ser el propio virus »"
"Un año de cambios para tu jardín. #Jardines 🌿| Algunos sembraron huertos en materos junto a las ventanas, en un pequeño balcón o en un antejardín compartido con un vecino; siendo todas estas experiencias muy valiosas y reconfortantes.

https://t.co/NoO5YvG0dn",No,"uno año de cambio para tu jardín . # jardines 🌿 | alguno sembrar huerto en matero junto a el ventana , en uno pequeño balcón o en uno antejardín compartido con uno vecino ; ser todo este experiencia mucho valioso y reconfortant . 

 https://t.co/noo5yvg0dn"
"Alerta por amenazas de muerte contra líderes sociales de El Salado. #SOSElSalado | Habitantes de El Salado denuncian que varios líderes de la región están siendo amenazados. Entre ellos están 'salaeros' que lideraron el retorno a inicios de este siglo, después de la masacre perpetrada por paramilitares en el 2000 ➡️",No,"alerta por amenaza de muerte contra líder social de el salado . # soselsalado | habitante de el salado denunciar que varios líder de el región estar ser amenazar . entre él estar ' salaero ' que liderar el retorno a inicio de este siglo , después de el masacre perpetrado por paramilitar en el 2000 ➡ ️"
#Mónaco celebró el día de su patrona #EUVzla,No,# mónaco celebrar el día de su patrona # euvzla
Anuncian postergación de la última entrega de la saga 'James Bond' #Entretenimiento #EUVzla,No,anunciar postergación de el último entrega de el saga ' james bond ' # entretenimiento # euvzla
Senadores demócratas plantean conceder el TPS a venezolanos #Internacional #EUVzla,No,senadores demócrata plantear conceder el tps a venezolano # internacional # euvzla
"Mazatlán abrirá su estadio al público en la Jornada 1 del Guardianes 2021. 🏟 ¡Con el 40% del aforo en el Kraken! 👇

https://t.co/jzAjXoKSHY",No,"mazatlán abrir su estadio al público en el jornada 1 del guardianes 2021 . 🏟 ¡ con el 40% del aforo en el kraken ! 👇 

 https://t.co/jzajxokshy"
"Cendas-FVM: Canasta Alimentaria Familiar mostró un incremento de 30,8% en diciembre #Economía #EUVzla",No,"cendas-fvm : canasta alimentaria familiar mostrar uno incremento de 30,8% en diciembre # economía # euvzla"
'Tu Alcaldía en la Comunidad' se desplegó en la parroquia #Caucagüita #EUVzla,No,' tu alcaldía en el comunidad ' él desplegar en el parroquia # caucagüita # euvzla
Venezuela y Rusia acuerdan suministro de la vacuna anticovid para el primer trimestre #Política #EUVzla,No,venezuela y rusia acordar suministro de el vacuna anticovid para el primero trimestre # política # euvzla
"""WhatsApp es bastante intrusivo y Facebook es un buitre de los datos"": Carissa Véliz, experta en privacidad y protección de información. ¿Dónde terminan los datos que entregas a WhastApp?",Clickbait,""" whatsapp ser bastante intrusivo y facebook ser uno buitre de el dato "" : carissa véliz , expertar en privacidad y protección de información . ¿ dónde terminar el dato que entregar a whastapp ?"
"""Susan Sontag creció en un completo desierto cultural, tuvo que crearse a sí misma"" En ocasión del #HayDigitalColombia, BBC Mundo conversó con Benjamin Moser sobre las luces y sombras de la gran intelectual estadounidense Susan Sontag ",No,""" susan sontag crecer en uno completo desierto cultural , tener que crear él a él mismo "" en ocasión del # haydigitalcolombia , bbc mundo conversar con benjamin moser sobre el luz y sombra de el gran intelectual estadounidense susan sontag"
"La fascinante historia del tsakonio, el antiguo idioma de Esparta que solo hablan 2000 personas. El tsakonio tiene de 8.000 a 10.000 palabras, pocas comparadas con las 5 millones del griego moderno. Pero Leónidas no necesitó más para retar a los persas...",Clickbait,"el fascinante historia del tsakonio , el antiguo idioma de esparta que solo hablar 2000 persona . el tsakonio tener de 8000 a 10000 palabra , poco comparada con el 5 millón del griego moderno . pero leónidas no necesitar más para retar a el persa ..."
Coronavirus: tres noches de protestas violentas contra el toque de queda dejan más de 250 detenidos en los Países Bajos. Las protestas en Holanda contra los encierros por coronavirus,No,coronavirus : tres noche de protesta violento contra el toque de queda dejar más de 250 detenido en el países bajos . el protesta en holanda contra el encierro por coronavirus
"""El palacio de Putin"": Navalny acusa al presidente de Rusia de poseer una propiedad valorada en US$1.370 millones. La investigación alega que la propiedad costó US$1.370 millones y fue construida con ""el mayor soborno de la historia"".

https://t.co/DsJFX2NfjH",No,""" el palacio de putin "" : navalny acusar al presidente de rusia de poseer uno propiedad valorado en us$ 1370 millón . el investigación alegar que el propiedad costar us$ 1370 millón y ser construir con "" el mayor soborno de el historia "" . 

 https://t.co/dsjfx2nfjh"
Covid-19: ¿cuán factible es contraer el coronavirus en sitios al aire libre? Estar al aire libre no te garantiza evitar el contagio de covid-19.,Clickbait,covid-19 : ¿ cuán factible ser contraer el coronavirus en sitio al aire libre ? estar al aire libre no tú garantizar evitar el contagio de covid-19 .
"Coronavirus en México: ""En unos 50 hospitales no había lugar para mi madre enferma de covid-19 y ahora se debate entre la vida y la muerte"" La crisis es particularmente aguda en Ciudad de México. Allí, solo el 12% total de camas para enfermos de covid-19 está disponible.

https://t.co/dkLA9dznOm",No,"coronavirus en méxico : "" en uno 50 hospital no haber lugar para mi madre enferma de covid-19 y ahora él debatir entre el vida y el muerte "" el crisis ser particularmente agudo en ciudad de méxico . allí , solo el 12% total de cama para enfermo de covid-19 estar disponible . 

 https://t.co/dkla9dznom"
"Nuevo impeachment a Trump: ¿qué consecuencias puede tener el segundo juicio político contra Donald Trump? La Cámara de Representantes de Estados Unidos dio luz verde al histórico segundo impeachment contra el Presidente Donald Trump, acusado de ""incitar a la insurrección"" tras el asalto al Capitolio el pasado 6 de enero.

https://t.co/9ObF09bJev",Clickbait,"nuevo impeachment a trump : ¿ qué consecuencia poder tener el segundo juicio político contra donald trump ? el cámara de representantes de estados unidos dar luz verde al histórico segundo impeachment contra el presidente donald trump , acusado de "" incitar a el insurrección "" tras el asalto al capitolio el pasado 6 de enero . 

 https://t.co/9obf09bjev"
"Coronavirus: China registra su primer muerto por covid-19 en meses el mismo día en que una misión de la OMS llegó a la nación asiática para investigar el origen del virus. El deceso se produjo en la provincia de Hebei, en el noreste del país, una zona de 5 millones de habitantes que circunda a Pekín en la que se está registrando un rebrote que obligó al cierre de al menos tres ciudades.

https://t.co/OSXwQ1W5sm",No,"coronavirus : china registrar su primero muerto por covid-19 en mes el mismo día en que uno misión de el oms llegar a el nación asiático para investigar el origen del virus . el deceso él producir en el provincia de hebei , en el noreste del país , uno zona de 5 millón de habitante que circundar a pekín en el que él estar registrar uno rebrote que obligar al cierre de al menos tres ciudad . 

 https://t.co/osxwq1w5sm"
"Asalto al Capitolio: cómo Trump se quedó ""solo"" y por qué el ataque al Congreso puede generar un cisma en el Partido Republicano. Esta vez las críticas llegan también del Partido Republicano.",Clickbait,"asalto al capitolio : cómo trump él quedar "" solo "" y por qué el ataque al congreso poder generar uno cisma en el partido republicano . este vez el crítica llegar también del partido republicano ."
