Teaser Text,Tag Value,Teaser Normalizado
Al menos 753 líderes sociales fueron asesinados en #Colombia entre 2016 y 2020 #EUVzla,No,753 líder social asesinar # colombia 2016 2020 # euvzla
Coronavirus en Perú: se alcanzó un nuevo pico de contagios de #COVIDー19 en un solo día ►https://t.co/tszaxe9WuW,No,coronavirus perú : alcanzar pico contagio # covidー19 ► https://t.co/tszaxe9wuw
"Unas 30 mil escuelas públicas arrancan en modalidad híbrida. Las clases en el sector público comienzan este lunes 22 de febrero, después de un año sin actividades presenciales por la pandemia. La educación transcurrió a la distancia durante el 2020.",No,"30 mil escuela público arrancar modalidad híbrido . clase sector público comenzar lunes 22 febrero , año actividad presencial pandemia . educación transcurrir distancia 2020 ."
"Honduras desmantela escuela de sicarios de la Mara Salvatrucha. La Policía capturó a seis cabecillas del grupo, con antecedentes penales por asesinatos, homicidios y asociación ilícita para delinquir.",No,"honduras desmantela escuela sicario mara salvatrucha . policía capturar cabecilla grupo , antecedente penal asesinato , homicidio asociación ilícito delinquir ."
#Moquegua: así se desarrolla el segundo día de protestas contra el proyecto minero #Quellaveco ►,Clickbait,# moquegua : desarrollar protesta proyecto minero # quellaveco ►
Por qué Walter Mercado ya no se llamaba así (y otros detalles de su vida que quizá no conocía) ¿Por qué Walter Mercado tuvo que dejar de usar ese nombre? Conozca este y otros detalles de la vida del fallecido astrólogo ► @prensa_libre,Clickbait,walter mercado llamar ( detalle vida conocer ) ¿ walter mercado dejar nombre ? conozcar detalle vida fallecido astrólogo ► @prensa_libre
Ecuador registra aumento en la velocidad de transmisión del #coronavirus y habilita nuevos espacios en hospitales ►https://t.co/pO5e2gCGVo,No,ecuador registrar aumento velocidad transmisión # coronavirus habilitar espacio hospital ► https://t.co/po5e2gcgvo
"Cuál es “la tecnología más prometedora para la humanidad” según el fallecido físico Stephen Hawking. Según el fallecido #StephenHawking, estas son las tecnologías que más ayudarán a la humanidad: @prensa_libre",Clickbait,"“ tecnología prometedor humanidad ” fallecido físico stephen hawking . fallecido # stephenhawking , tecnología ayudar humanidad : @prensa_libre"
"Coronavirus y “vacunagate” en Perú: claves del escándalo de la vacunación secreta de políticos y funcionarios. Al menos 487 personas en Perú entre los que se cuentan el ex presidente Martín Vizcarra, varios miembros de su gabinete y también funcionarios del actual gobierno de Francisco Sagasti, fueron vacun…",Clickbait,"coronavirus “ vacunagatar ” perú : clave escándalo vacunación secreto político funcionario . 487 persona perú contar ex presidente martín vizcarra , miembro gabinete funcionario actual gobierno francisco sagasti , vacun …"
El Algarrobo:¿Otra ruta para Tambogrande? El Algarrobo: ¿Otra ruta para Tambogrande? ►https://t.co/7veyVQh7W6,Clickbait,algarrobo:¿otra ruta tambogrande ? algarrobo : ¿ ruta tambogrande ? ► https://t.co/7veyvqh7w6
"Absuelto por segunda vez: corte salvadoreña falla a favor de sacerdote guatemalteco acusado de abusar de dos niñas. El encargado de la Parroquia Nuestra Señora de Lourdes, en San Salvador, fue detenido en abril de 2019, señalado de pederastia.",No,"absuelto : corte salvadoreño falla favor sacerdote guatemalteco acusado abusar niña . encargado parroquia señora lourdes , san salvador , detener abril 2019 , señalado pederastia ."
Día a Día #EUVzla,No,# euvzla
"Los nuevos iPhone de Apple: ¡Más grandes! ¡Más rápidos! ¡Más caros! ¿Menos innovadores? #AppleEvent | A unas horas de ver los neuvos productos de Apple, esto es lo que sabemos sobre los dispositivos, características y las filtraciones.
https://t.co/0oh3bXzQSc",Clickbait,"iphone apple : ¡ ! ¡ rápido ! ¡ caro ! ¿ innovador ? # appleevent | hora neuvo producto apple , dispositivo , característica filtración . 
 https://t.co/0oh3bxzqsc"
"5 fenómenos extraños que el estrés produce en tu cuerpo y que debes “escuchar” Las exigencias laborales, las demandas familiares y  la inmediatez con la que buscamos resultados hacen que muchos de nosotros vivamos estresados.

Nuestro cuerpo nos manda “señales” para decirnos que tenemos que parar.

¿Ha pasado por esto? ¿Cómo lo ha...",Clickbait,"5 fenómeno extraño estrés producir cuerpo deber “ escuchar ” exigencia laboral , demanda familiar   inmediatez buscar resultado vivir estresado . 

 cuerpo mandar “ señal ” decirno parar . 

 ¿ ? ¿ ..."
Eva Longoria y Eugenio Derbez estrenan “Dora y la ciudad perdida”:,No,eva longoria eugenio derbez estrenar “ dora ciudad perdido ” :
"Series de Netflix dedicadas a los amantes de la cocina. Si usted es de los que aman probar nuevos sabores para conocer otras culturas, estas series de Netflix le podrían interesar:",Clickbait,"series netflix dedicado amante cocina . amar probar sabor cultura , serie netflix interesar :"
La sorprendente tecnología con la que sientes sabores en tu boca que realmente no están ahí. ¿Sabía que existe la posibilidad de que sienta sabores en su boca que realmente no están ahí? Conozca todos los detalles:  --https://t.co/X659LiufhV,Clickbait,sorprendente tecnología sient sabor boca realmente . ¿ saber posibilidad sentar sabor boca realmente ? conozca detalle :   --https://t.co/x659liufhv
La Champions se podrá ver en Facebook en países de latinoamérica. Y la Champions League llega ahora a... ¿Facebook? --,No,champions facebook país latinoamérica . champions league llegar ... ¿ facebook ? --
#Chinchero: #Unesco pide informe sobre posible impacto de aeropuerto en Cusco. La entidad internacional envió una carta al Gobierno Peruano para solicitar información sobre el impacto del futuro recinto ► Por @feralayo,No,# chinchero : # unesco pedir informe impacto aeropuerto cusco . entidad internacional enviar carta gobierno peruano solicitar información impacto futuro recinto ►  @feralayo
#Italia registra 814 muertos por #coronavirus y 24.099 contagios en un día ►https://t.co/onAELuAzrD,No,# italia registrar 814 muerto # coronavirus 24099 contagio ► https://t.co/onaeluazrd
"Maluma con nuevo récord y comparte la alegría con sus seguidores. Maluma por aquí, Maluma por allá.",Clickbait,"maluma récord compartir alegría seguidor . maluma , maluma allá ."
"Tom Holland, Mark Ruffalo y Chris Evans revelan emocionantes imágenes detrás de cámaras de Avengers: Endgame. Conozca el detrás de cámaras 📽️de ""Avengers: Endgame"" que grabaron Tom Holland, Mark Ruffalo y Chris Evans.",Clickbait,"tom holland , mark ruffalo chris evans revelar emocionante imagen cámara avengers : endgame . conozcar cámara 📽 ️de "" avengers : endgame "" grabar tom holland , mark ruffalo chris evans ."
Las restricciones contra la pandemia de #coronavirus en Inglaterra terminarán el 3 de febrero del 2021 ►https://t.co/voqRBgcrB8,No,restricción pandemia # coronavirus inglaterra terminar 3 febrero 2021 ► https://t.co/voqrbgcrb8
#GOTS8E4 Un objeto se filtra por error en un episodio de Game of Thrones y los memes no se hicieron esperar ►,Clickbait,# gots8e4 objeto filtrar error episodio game of thrones mem esperar ►
Festival de Cannes: esta es la presencia latinoamericana en el certamen. Así estará representado el cine iberoamericano en la próxima edición del Festival de Cannes --,Clickbait,festival cannes : presencia latinoamericano certamen . representado cine iberoamericano próximo edición festival cannes --
Por qué el FBI ha pedido a las personas que reinicien el router de su casa. El router de su casa puede estar en peligro. Tome en cuenta este consejo de seguridad.,Clickbait,fbi pedir persona reinicien router casa . router casa peligro . tome consejo seguridad .
"Los mejores bailarines de Rusia se presentarán en Guatemala. Los mejores bailarines de Rusia se presentarán por primera vez en nuestro país en una gala, el 4 de abril próximo. Conozca de qué se trata el espectáculo de ballet, quiénes son y su trayectoria.",Clickbait,"mejor bailarín rusia presentar guatemala . mejor bailarín rusia presentar país gala , 4 abril . conozca espectáculo ballet , trayectoria ."
"Coronavirus: Restricciones han tenido cambios descontrolados durante los meses de pandemia. Durante la pandemia se han adoptado varias medidas para contener el covid-19, pero muchas no son congruentes con el comportamiento de la enfermedad en el país, según analistas y médicos.",No,"coronavirus : restricciones cambio descontrolado mes pandemia . pandemia adoptar medida contener covid-19 , congruent comportamiento enfermedad país , analista médico ."
"Rosalía sorprende a sus seguidores al posar con un vestido rojo ►
https://t.co/FbpewO5rtK",Clickbait,"rosalía sorprender seguidor posar vestido rojo ► 
 https://t.co/fbpewo5rtk"
"Muere hermana de exintegrante de One Direction, quien hace dos años también perdió a su mamá. La familia también se vio afectada por una tragedia en 2016.",No,"muere hermán exintegrante one direction , año perder mamá . familia ver afectado tragedia 2016 ."
Europa amplía demanda a China ante OMC por normas de propiedad intelectual ►https://t.co/ceLnAGodBP,No,europa ampliar demanda china omc norma propiedad intelectual ► https://t.co/celnagodbp
Día Internacional de la Lengua Materna: Por qué es importante preservar y fortalecer los idiomas indígenas en el mundo --,Clickbait,internacional lengua materna : importante preservar fortalecer idioma indígena mundo --
"Google recuerda el legado de Gabriel García Márquez. ¿Vio el #doodle de #Google? | Aquí le decimos que significan los elementos del gráfico que #Google utilizó para rendir homenaje a #GabrielGarciaMarquez 
https://t.co/odYW3z1tVs",Clickbait,"google recordar legado gabriel garcía márquez . ¿ vio # doodle # google ? | decir significar elemento gráfico # google utilizar rendir homenaje # gabrielgarciamarquez 
 https://t.co/odyw3z1tvs"
¿Qué aerolíneas movilizaron a más pasajeros en lo que va del año? ►https://t.co/XtS6j06eYH,Clickbait,¿ aerolínea movilizar pasajero año ? ► https://t.co/xts6j06eyh
La segunda fecha del campeonato ecuatoriano de fútbol dejó 26 goles; un repaso a los mejores tantos. #VIDEOS | 26 goles se marcaron en la segunda fecha de la #LigaPro; un repaso a los mejores tantos »,No,fecha campeonato ecuatoriano fútbol 26 gol ; repaso mejor tanto . # videos | 26 gol marcar fecha # ligapro ; repaso mejor tanto »
"Por deslizamiento de tierra se cerró la vía que une a las avenidas Simón Bolívar y Manuel Córdova Galarza, en el norte de Quito
https://t.co/h1TStnsgtQ",No,"deslizamiento tierra cerrar vía unir avenida simón bolívar manuel córdova galarza , norte quito 
 https://t.co/h1tstnsgtq "
Joven estuvo secuestrado tres meses en un hueco del patio de una casa. #Mundo | Un joven con discapacidad fue secuestrado y retenido en un hueco en el patio de una casa. Así logró escapar »,Clickbait,joven secuestrado mes hueco patio casa . # mundo | joven discapacidad secuestrar retenido hueco patio casa . lograr escapar »
"Emelec demostró su poderío ante el Deportivo Cuenca, en el inicio del torneo de la LigaPro 2021",No,"emelec demostrar poderío deportivo cuenca , inicio torneo ligapro 2021"
"Huawei: cómo la falta de acceso a componentes está asfixiando al gigante tecnológico chino. Huawei perdió acceso a componentes clave de fabricantes estadounidenses para la fabricación de teléfonos.
https://t.co/EWzvBtW4NT",Clickbait,"huawei : falta acceso componente asfixiar gigante tecnológico chino . huawei perder acceso componente clave fabricante estadounidense fabricación teléfono . 
 https://t.co/ewzvbtw4nt"
3 consejos de neurocientíficos para liberarse del dolor de cabeza. La causa de nuestro dolor de cabeza a veces puede provenir de nuestro cuerpo o nuestro comportamiento,Clickbait,3 consejo neurocientífico liberar él dolor cabeza . causa dolor cabeza provenir cuerpo comportamiento
Correa y Hervas intercambian mensajes polémicos en la red social Twitter. ‘¿Usted no era el que viajaba con esa ‘dictadura’?’. ‘Nunca es tarde para aprender valores’. Rafael Correa y Xavier Hervas intercambiaron polémicos mensajes »,Clickbait,correa hervas intercambiar mensaje polémico red social twitter . ‘ ¿ viajar ‘ dictadura ’ ? ’ . ‘ aprender valor ’ . rafael correa xavier hervas intercambiar polémico mensaje »
"La OMS advierte a España contra la reapertura mientras transmisión del coronavirus siga alta
https://t.co/cv1gtw920i",No,"oms advertir españa reapertura transmisión coronavirus seguir alto 
 https://t.co/cv1gtw920i"
La explosión de un tanque de helio en el sur de Quito deja tres heridos. #ATENCIÓN | Alarma en barrio de #Quito por la explosión de un tanque de helio. Hay heridos »,No,explosión tanque helio sur quito dejar herido . # atención | alarma barrio # quito explosión tanque helio . herido »
"Covid-19 | ""Han bajado la guardia"": el director de OMS lamenta el aumento de casos de coronavirus por primera vez en 7 semanas. La OMS lamenta el aumento de casos y está tratando de determinar las posibles causas",No,"covid-19 | "" bajar guardia "" : director oms lamentar aumento caso coronavirus 7 semana . oms lamentar aumento caso tratar determinar posible causa"
